layer,kv_head,readout_shape_score,readout_shape_score_median,peak_readout_shape_score,spiky_readout_score,internal_readout_share,memory_readout_share,current_readout_share,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_peakiness,internal_peak_to_median,internal_log_peak_to_median,boundary_ratio,boundary_suppression,num_observations
11,2,0.24491931254105076,0.20209776619683556,0.1232970470896237,0.7152485709604963,0.5253232477041697,0.8493359197659753,0.15066409101606276,0.6166357127425142,0.12646596625582576,0.29884548989978704,0.4071701514329951,0.4554693590849638,2467631.573479446,10.675443965955868,0.38324267948374874,0.6167573205162513,80
11,3,0.2840742086258288,0.27937580336769297,0.13283820430698182,0.5514224013626086,0.6145814022562239,0.892018099085776,0.10798190718988046,0.6184243323913108,0.096893585035406,0.2370797529343957,0.3422700852117588,0.46158479433506727,788909202.0963107,11.261109704482969,0.32423787653307107,0.6757621234669289,80
12,0,0.2950300917652545,0.2829351065522046,0.13747425799018081,0.696224571402116,0.6319534926549087,0.8946458968644745,0.10535410052190575,0.5978844324872583,0.08929100327677217,0.22802520611241256,0.3332002133287061,0.44893586067482827,2084102509.1482987,12.291817877258813,0.3250071341099222,0.6749928658900778,80
12,1,0.24801234308837916,0.24170618338717675,0.10175034953594948,0.3008933865676623,0.6274691718696425,0.8020560830817868,0.19794392294965055,0.48638641211283334,0.05488220713829293,0.1494594726382374,0.23136614164257385,0.3938119918107986,83801.8880553417,9.974350911321121,0.2576101374587406,0.7423898625412594,80
12,2,0.3049310706546009,0.3210323795224461,0.13580308661883578,0.43234269685086496,0.6811254765548413,0.9193483907835557,0.08065160506936211,0.5690093365042675,0.06960165927466565,0.18355079418648204,0.2819806219422548,0.43844805248081686,125310.71648052587,10.853192666586061,0.2787446241308459,0.7212553758691541,80
12,3,0.3215915410785357,0.3205491026162459,0.15207865560102224,0.5458083621863372,0.6338381087703939,0.8694301328581844,0.1305698693177629,0.6256452938036887,0.07135037052235946,0.21489619320333211,0.33119613417008203,0.451740749925375,419968.23250397854,10.820240448984848,0.3022084486152858,0.6977915513847142,80
13,0,0.29914514966904526,0.2974527436545228,0.14104611926996205,0.6129311081875682,0.6371591048968119,0.9304953530802299,0.06950464787414663,0.6215086246694265,0.07824025351690855,0.21338544825917327,0.3240862667616084,0.4653176758438349,768627943.6391485,12.765126875717652,0.33323860038267206,0.666761399617328,80
13,1,0.2999423270196708,0.2607992712884175,0.15053617171086342,0.7943441626807267,0.5797435611743113,0.8807964963765716,0.11920350669870042,0.6490440712321943,0.09009212940176585,0.2720890946968333,0.3920240455819929,0.4592316899448633,210359354.2549543,11.465513929578504,0.36107641384646516,0.6389235861535348,80
13,2,0.2784117480292495,0.2695311124573775,0.12500735300015228,0.45800780461235613,0.6460756333968964,0.8901259940917481,0.10987400795646604,0.5615426909325636,0.06081835216066506,0.17347209453990114,0.2698719948710594,0.4442643702030182,687324221.6227633,12.975498550138067,0.2970526461644257,0.7029473538355743,80
13,3,0.2929964544389568,0.30071999507053065,0.13172479033243917,0.5321109255445526,0.6498678825722727,0.8631377163448144,0.1368622905917229,0.5591468434794864,0.06854488929758618,0.17855044342810378,0.26994312629539907,0.437350520119071,1588175562.5755882,12.364259713883737,0.27015030060296397,0.729849699397036,80
14,0,0.3534247625860904,0.3497535525465868,0.193305943336864,1.2311029463644623,0.6084027407345792,0.9380883409207875,0.0619116460851582,0.748050494815362,0.1444100563223238,0.3702930313766096,0.5146560441514468,0.527927509136498,730666.1696609434,12.294140640920658,0.35208721540136584,0.6479127845986341,80
14,1,0.28142243521880583,0.2893790442716531,0.1288917285988262,0.46293354565291517,0.6123318883547498,0.8443284890719116,0.155671516994422,0.5891234270439117,0.06521197607091637,0.18586125281806332,0.29044543022214425,0.4485508665442467,456026.13592067035,12.076968644229542,0.2805690452064238,0.7194309547935762,80
14,2,0.35319206871758835,0.31430686494757376,0.1824319631830731,1.2875721314388806,0.6771448021207422,0.9241941231637073,0.07580587418869833,0.6454229817112487,0.12917426214785466,0.26997197878922397,0.374760259959677,0.4884717041626573,2064618679.301688,13.820666195611661,0.2799475248240625,0.7200524751759375,80
