class,bin,x,mean_density,local_density,global_density
current,108,0.5425,5.4999482763201e-06,5.937860849271247e-06,5.0620357033689544e-06
current,109,0.5475,3.099510394306819e-06,3.3222442365743744e-06,2.8767765520392636e-06
current,110,0.5525,2.8515793398033663e-06,2.9876319474594797e-06,2.7155267321472525e-06
current,111,0.5575,5.439188666105405e-06,5.872196253847789e-06,5.006181078363022e-06
current,112,0.5625,4.743840220315816e-06,5.195357986521786e-06,4.2923224541098465e-06
current,113,0.5675,6.09889502719433e-06,6.4257817975678995e-06,5.772008256820761e-06
current,114,0.5725,6.094766891092976e-06,6.7274896277272745e-06,5.462044154458678e-06
current,115,0.5775,7.066321810955967e-06,7.617319504511038e-06,6.515324117400895e-06
current,116,0.5824999999999999,5.908335704621745e-06,6.382908981759574e-06,5.433762427483916e-06
current,117,0.5874999999999999,4.328854126504063e-06,4.572401905988954e-06,4.085306347019173e-06
current,118,0.5924999999999999,7.017850344900048e-06,7.5694124864067025e-06,6.466288203393395e-06
current,119,0.5974999999999999,8.45257856601118e-06,9.272599226124994e-06,7.632557905897368e-06
current,120,0.6024999999999999,1.1320858476807047e-05,1.1996796679163886e-05,1.0644920274450208e-05
current,121,0.6074999999999999,2.1902436027152387e-05,2.3091826209293956e-05,2.0713045845010815e-05
current,122,0.6124999999999999,2.3952685155534285e-05,2.559116326181113e-05,2.231420704925744e-05
current,123,0.6174999999999999,1.4284815759682797e-05,1.5351389016040548e-05,1.3218242503325046e-05
current,124,0.6224999999999999,1.2426637461906218e-05,1.3254764628055017e-05,1.1598510295757418e-05
current,125,0.6275,7.973930706839383e-06,8.632594061692816e-06,7.3152673519859505e-06
current,126,0.6325,1.1787436590879366e-05,1.2177976155318855e-05,1.1396897026439877e-05
current,127,0.6375,7.145263836420852e-06,7.675158465721702e-06,6.6153692071200026e-06
current,128,0.6425,8.348504229468438e-06,8.860278797612126e-06,7.83672966132475e-06
current,129,0.6475,7.805875820584144e-06,8.492416938750395e-06,7.1193347024178935e-06
current,130,0.6525,5.992140277069299e-06,6.30638062788917e-06,5.6778999262494294e-06
current,131,0.6575,7.529337109092791e-06,8.010995868930463e-06,7.047678349255119e-06
current,132,0.6625,6.351460636740551e-06,6.767646017986455e-06,5.935275255494646e-06
current,133,0.6675,7.2436231998570105e-06,7.799241098813605e-06,6.688005300900416e-06
current,134,0.6725,5.588119774290147e-06,5.9180882351336244e-06,5.258151313446669e-06
current,135,0.6775,9.361319961818161e-06,1.0006350534795628e-05,8.716289388840695e-06
current,136,0.6825,5.037001748384931e-06,5.3454621640365125e-06,4.7285413327333486e-06
current,137,0.6875,8.346956917279527e-06,8.810223849420029e-06,7.883689985139025e-06
current,138,0.6925,5.852521129495531e-06,6.268715827894545e-06,5.436326431096517e-06
current,139,0.6975,9.819260792586316e-06,1.0307334328551299e-05,9.331187256621333e-06
current,140,0.7025,1.8584014365619504e-05,1.9475596837032578e-05,1.7692431894206433e-05
current,141,0.7074999999999999,4.080358831379862e-05,4.3379959507759636e-05,3.8227217119837603e-05
current,142,0.7124999999999999,1.6878706082786867e-05,1.8057401281974355e-05,1.5700010883599383e-05
current,143,0.7174999999999999,1.557974197624673e-05,1.6851340109195762e-05,1.4308143843297697e-05
current,144,0.7224999999999999,1.0224821011206586e-05,1.0814445881185913e-05,9.63519614122726e-06
current,145,0.7274999999999999,8.905891040253016e-06,9.3456973993191e-06,8.46608468118693e-06
current,146,0.7324999999999999,5.243116941546287e-06,5.6314471314842445e-06,4.854786751608329e-06
current,147,0.7374999999999999,1.0585800930732457e-05,1.1626788801112963e-05,9.544813060351949e-06
current,148,0.7424999999999999,7.119979957903299e-06,7.681112150182e-06,6.558847765624599e-06
current,149,0.7474999999999999,1.1878289981283373e-05,1.2215421694005956e-05,1.1541158268560789e-05
current,150,0.7525,7.0144122343822645e-06,7.48429972247039e-06,6.5445247462941385e-06
current,151,0.7575,7.243624668927186e-06,7.582017869256785e-06,6.9052314685975874e-06
current,152,0.7625,5.348209857895388e-06,5.812125636253626e-06,4.88429407953715e-06
current,153,0.7675,1.2623492252729405e-05,1.2952243318741475e-05,1.2294741186717336e-05
current,154,0.7725,6.8909253022334804e-06,7.563633540461547e-06,6.218217064005413e-06
current,155,0.7775,9.170357139743369e-06,9.848665864741303e-06,8.492048414745433e-06
current,156,0.7825,7.58889581220501e-06,8.120213425326101e-06,7.0575781990839175e-06
current,157,0.7875,1.4821078726621541e-05,1.5095960963674757e-05,1.4546196489568324e-05
current,158,0.7925,7.93794146516888e-06,8.284897362854836e-06,7.590985567482924e-06
current,159,0.7975,1.3106206406607636e-05,1.3584761404672463e-05,1.262765140854281e-05
current,160,0.8025,3.9659285802927475e-05,4.123082914832464e-05,3.80877424575303e-05
current,161,0.8075,4.670650105770785e-05,5.061116667831528e-05,4.280183543710041e-05
current,162,0.8125,1.9036656888678786e-05,2.0501018757268077e-05,1.7572295020089498e-05
current,163,0.8175,1.4837088154355977e-05,1.6348121382132424e-05,1.3326054926579531e-05
current,164,0.8225,1.6777776607654374e-05,1.7417400851048693e-05,1.6138152364260054e-05
current,165,0.8275,1.3842095963898283e-05,1.462431526028745e-05,1.3059876667509118e-05
current,166,0.8325,1.021748997637977e-05,1.1537722813258157e-05,8.897257139501384e-06
current,167,0.8374999999999999,8.195345433900261e-06,9.19646680733729e-06,7.194224060463234e-06
current,168,0.8424999999999999,1.330033838216464e-05,1.4469565379037597e-05,1.2131111385291684e-05
current,169,0.8474999999999999,9.834121247617336e-06,1.0476142243568538e-05,9.192100251666134e-06
current,170,0.8524999999999999,1.2898720997297944e-05,1.3708418603161957e-05,1.2089023391433932e-05
current,171,0.8574999999999999,9.011693730475269e-06,9.624244462252314e-06,8.399142998698224e-06
current,172,0.8624999999999999,1.4157700132290739e-05,1.5256879742259848e-05,1.3058520522321629e-05
current,173,0.8674999999999999,8.355310872313755e-06,9.215514181393358e-06,7.495107563234153e-06
current,174,0.8724999999999999,1.6201050166805012e-05,1.7319203214521455e-05,1.508289711908857e-05
current,175,0.8775,1.3810251594102077e-05,1.4858915032069584e-05,1.2761588156134568e-05
current,176,0.8825,2.2283804952025235e-05,2.3381218297445586e-05,2.1186391606604884e-05
current,177,0.8875,8.168284631954686e-06,8.857854923362184e-06,7.478714340547188e-06
current,178,0.8925,1.568310060283929e-05,1.6836380721885346e-05,1.4529820483793238e-05
current,179,0.8975,1.4625898192260539e-05,1.563784677456441e-05,1.3613949609956668e-05
current,180,0.9025,7.910324119349114e-05,8.526598368869648e-05,7.294049869828582e-05
current,181,0.9075,2.484642373713529e-05,2.788613264990338e-05,2.1806714824367204e-05
current,182,0.9125,4.0433797452847514e-05,4.385933532700749e-05,3.700825957868754e-05
current,183,0.9175,1.274660085501436e-05,1.4262818714181682e-05,1.1230382995847038e-05
current,184,0.9225,2.9387055779547415e-05,3.165159476829068e-05,2.712251679080415e-05
current,185,0.9275,1.0842127247164549e-05,1.2032408971084475e-05,9.651845523244625e-06
current,186,0.9325,1.9682140923017063e-05,2.128746121479117e-05,1.807682063124296e-05
current,187,0.9375,1.1000913107861156e-05,1.2130042198970676e-05,9.871784016751634e-06
current,188,0.9425,2.348244099677048e-05,2.5175220841518167e-05,2.1789661152022792e-05
current,189,0.9475,9.510937567418815e-06,1.0287655198214465e-05,8.734219936623167e-06
current,190,0.9525,1.596731312309368e-05,1.7503555947958187e-05,1.4431070298229173e-05
current,191,0.9575,1.0336338599605464e-05,1.158198490104821e-05,9.090692298162718e-06
current,192,0.9624999999999999,1.8707481908441208e-05,2.0548535014148168e-05,1.6866428802734244e-05
current,193,0.9674999999999999,1.216322538483211e-05,1.3620382616580456e-05,1.0706068153083763e-05
current,194,0.9724999999999999,2.429662942909267e-05,2.6504441680058395e-05,2.2088817178126947e-05
current,195,0.9774999999999999,1.1763660625048305e-05,1.3160125904092142e-05,1.0367195346004468e-05
current,196,0.9824999999999999,3.084669703769447e-05,3.363810114402062e-05,2.805529293136833e-05
current,197,0.9874999999999999,1.8411436436160222e-05,2.0679853716276962e-05,1.6143019156043482e-05
current,198,0.9924999999999999,3.104856641761949e-05,3.41712461409156e-05,2.7925886694323378e-05
current,199,0.9975,3.99287718595316e-05,4.402118607632982e-05,3.583635764273338e-05
mixed,0,0.0025,0.0001861950280621321,0.00021125469158444297,0.00016113536453982123
mixed,1,0.0075,1.921336922184516e-05,2.12004746057174e-05,1.7226263837972917e-05
mixed,2,0.0125,2.4700092117846314e-05,2.7123770363822732e-05,2.2276413871869893e-05
mixed,3,0.017499999999999998,2.2174120715619963e-05,2.412819648086287e-05,2.0220044950377052e-05
mixed,4,0.0225,2.7945711499002846e-05,3.0059230941061906e-05,2.5832192056943787e-05
mixed,5,0.0275,6.267718235153934e-06,6.940228095376017e-06,5.595208374931851e-06
mixed,6,0.0325,6.399262888195409e-06,6.954624346334861e-06,5.843901430055957e-06
mixed,7,0.037500000000000006,5.871594170287631e-06,6.998178086265978e-06,4.7450102543092835e-06
mixed,8,0.0425,7.593277530304476e-06,8.039294984997514e-06,7.147260075611439e-06
mixed,9,0.0475,2.9251205993867134e-05,3.3548115809270625e-05,2.495429617846364e-05
mixed,10,0.052500000000000005,4.71099123338988e-05,5.3321847487205264e-05,4.0897977180592335e-05
mixed,11,0.0575,4.2363294922440796e-06,4.503726893003545e-06,3.968932091484614e-06
mixed,12,0.0625,2.7884898992360905e-06,3.0589544370982097e-06,2.5180253613739717e-06
mixed,13,0.0675,1.2917875187118633e-05,1.317211016449531e-05,1.2663640209741956e-05
mixed,14,0.07250000000000001,2.836721204452826e-06,3.0996048222663714e-06,2.5738375866392803e-06
mixed,15,0.0775,7.792640278030339e-06,8.086654777544562e-06,7.498625778516114e-06
mixed,16,0.0825,2.7312202533679063e-05,2.8260815509980113e-05,2.636358955737801e-05
mixed,17,0.08750000000000001,1.2579818633805891e-05,1.359734907454436e-05,1.1562288193067425e-05
mixed,18,0.0925,1.2715873603479217e-05,1.3774179505536963e-05,1.1657567701421471e-05
mixed,19,0.0975,4.751264996527374e-06,5.128721369374034e-06,4.373808623680713e-06
mixed,20,0.10250000000000001,3.978495975660355e-06,4.344665862826325e-06,3.612326088494385e-06
mixed,21,0.1075,3.2042974122212496e-06,3.489621236844257e-06,2.9189735875982424e-06
mixed,22,0.1125,3.1219929601458995e-06,3.3266701708852136e-06,2.917315749406586e-06
mixed,23,0.11750000000000001,6.878502933251612e-06,7.388330452269518e-06,6.368675414233705e-06
mixed,24,0.1225,5.6280987946268264e-06,6.15268433510882e-06,5.103513254144834e-06
mixed,25,0.1275,4.231291943109941e-06,4.614412286433175e-06,3.848171599786708e-06
mixed,26,0.1325,3.190578862892048e-06,3.4721510413952397e-06,2.9090066843888556e-06
mixed,27,0.1375,3.0183925306222088e-06,3.266408916553181e-06,2.770376144691236e-06
mixed,28,0.14250000000000002,3.2859401971982707e-06,3.5103791554476876e-06,3.061501238948854e-06
mixed,29,0.1475,3.1629290196180682e-06,3.438861711185932e-06,2.8869963280502044e-06
mixed,30,0.1525,2.606783612692243e-06,2.782447872883464e-06,2.4311193525010227e-06
mixed,31,0.1575,3.4472459115003394e-06,3.7416243699914322e-06,3.1528674530092465e-06
mixed,32,0.1625,2.8262129564966316e-06,3.045596143385196e-06,2.6068297696080677e-06
mixed,33,0.1675,3.688689031115368e-06,3.956814996810572e-06,3.4205630654201636e-06
mixed,34,0.17250000000000001,3.5716798443573456e-06,3.7976247849483957e-06,3.345734903766296e-06
mixed,35,0.17750000000000002,3.663728659627655e-06,3.9640891951448254e-06,3.3633681241104843e-06
mixed,36,0.1825,4.22160963113442e-06,4.556438703136008e-06,3.886780559132833e-06
mixed,37,0.1875,4.533988538995601e-06,4.873514690055291e-06,4.1944623879359115e-06
mixed,38,0.1925,4.83314370515849e-06,5.18134656088386e-06,4.48494084943312e-06
mixed,39,0.1975,5.322879947712403e-05,6.734209729072881e-05,3.9115501663519246e-05
mixed,40,0.2025,0.0002406276699904602,0.0002596931393177405,0.00022156220066317988
mixed,41,0.20750000000000002,6.192690023655963e-06,6.871123523839413e-06,5.514256523472513e-06
mixed,42,0.2125,5.944119294345201e-06,6.454277793693086e-06,5.433960794997317e-06
mixed,43,0.2175,0.0007045223875881881,0.0007932557534003223,0.000615789021776054
mixed,44,0.2225,1.1193021215481665e-05,1.2815984849517353e-05,9.570057581445976e-06
mixed,45,0.2275,8.432734906849522e-06,9.348289632962864e-06,7.5171801807361795e-06
mixed,46,0.2325,5.856417830341916e-06,6.615194101945265e-06,5.0976415587385665e-06
mixed,47,0.23750000000000002,5.082162666352234e-06,5.625754037274962e-06,4.5385712954295065e-06
mixed,48,0.2425,3.2961354554381537e-06,3.6972249084200704e-06,2.895046002456237e-06
mixed,49,0.2475,4.157236117764894e-06,4.6153916899419825e-06,3.6990805455878048e-06
mixed,50,0.2525,3.42384989991848e-06,3.884666410694818e-06,2.9630333891421424e-06
mixed,51,0.2575,4.341735900805422e-06,4.937639617122948e-06,3.745832184487896e-06
mixed,52,0.2625,3.705784129800279e-06,4.198578946174923e-06,3.212989313425635e-06
mixed,53,0.2675,6.154189695964397e-06,6.785521516847729e-06,5.522857875081065e-06
mixed,54,0.2725,3.09521674480942e-06,3.479464480437282e-06,2.7109690091815574e-06
mixed,55,0.2775,4.590109922121753e-06,5.091081371543975e-06,4.089138472699531e-06
mixed,56,0.28250000000000003,3.5062026068617187e-06,3.930486505796694e-06,3.0819187079267433e-06
mixed,57,0.28750000000000003,4.26410920914625e-06,4.73672016735064e-06,3.79149825094186e-06
mixed,58,0.2925,4.399404009002659e-06,4.852753346874713e-06,3.946054671130605e-06
mixed,59,0.2975,5.251665513546467e-06,5.798340545780554e-06,4.704990481312381e-06
mixed,60,0.3025,5.396831472172808e-06,5.872811525124548e-06,4.920851419221069e-06
mixed,61,0.3075,6.018827011153562e-06,6.632845394555827e-06,5.404808627751297e-06
mixed,62,0.3125,4.593033553027751e-06,5.0880752990512725e-06,4.09799180700423e-06
mixed,63,0.3175,1.2295240860844043e-05,1.3772853773228716e-05,1.0817627948459371e-05
mixed,64,0.3225,4.977399365154706e-06,5.915910295824374e-06,4.038888434485036e-06
mixed,65,0.3275,4.733072623085878e-06,5.268855502646231e-06,4.197289743525526e-06
mixed,66,0.3325,2.328644860281507e-06,2.6840326475436283e-06,1.973257073019386e-06
mixed,67,0.3375,4.4200598741442355e-06,4.814038739019039e-06,4.026081009269432e-06
mixed,68,0.3425,2.1408371364588076e-06,2.404763900868533e-06,1.8769103720490825e-06
mixed,69,0.34750000000000003,3.423061957643095e-06,3.7977728899985617e-06,3.0483510252876283e-06
mixed,70,0.35250000000000004,1.7185667867839323e-06,1.964209652354258e-06,1.4729239212136066e-06
mixed,71,0.3575,3.11531113896178e-06,3.5012159705328326e-06,2.7294063073907276e-06
mixed,72,0.3625,2.3208276075092343e-06,2.63184010299781e-06,2.009815112020659e-06
mixed,73,0.3675,2.569547221735597e-06,2.949822469993595e-06,2.1892719734775993e-06
mixed,74,0.3725,3.711519605386808e-06,4.259553819594214e-06,3.163485391179402e-06
mixed,75,0.3775,2.2313692684049006e-06,2.5638506504238274e-06,1.8988878863859735e-06
mixed,76,0.3825,3.431691372943074e-06,3.869457928721502e-06,2.9939248171646466e-06
mixed,77,0.3875,2.903375813888824e-06,3.2415248482197396e-06,2.5652267795579087e-06
mixed,78,0.3925,3.8067977138522458e-06,4.248189886785447e-06,3.365405540919045e-06
mixed,79,0.3975,2.5843578748615507e-06,2.9119922355714166e-06,2.256723514151685e-06
mixed,80,0.4025,7.821073169612118e-06,8.303727264021535e-06,7.338419075202702e-06
mixed,81,0.40750000000000003,4.1901410976150054e-06,4.605363408856892e-06,3.7749187863731195e-06
mixed,82,0.41250000000000003,1.254967581957806e-05,1.3677465678957568e-05,1.142188596019855e-05
mixed,83,0.41750000000000004,6.149281243817328e-06,6.979486373274383e-06,5.319076114360274e-06
mixed,84,0.4225,6.230326707431109e-06,6.727127636416398e-06,5.733525778445821e-06
mixed,85,0.4275,3.380392297315154e-06,3.6452547833352523e-06,3.1155298112950558e-06
mixed,86,0.4325,5.4312099643229575e-06,5.802294905981184e-06,5.0601250226647315e-06
mixed,87,0.4375,2.7777769603079746e-06,2.957543413594212e-06,2.5980105070217375e-06
mixed,88,0.4425,3.6293569047959576e-06,3.8900057503468345e-06,3.368708059245081e-06
mixed,89,0.4475,2.527135248060251e-06,2.7523160367200263e-06,2.3019544594004753e-06
mixed,90,0.4525,3.0729734974608367e-06,3.366684798477939e-06,2.779262196443734e-06
mixed,91,0.4575,2.2683830419934963e-06,2.536427840003616e-06,2.0003382439833765e-06
mixed,92,0.4625,3.4820174023895497e-06,3.7870582531718547e-06,3.176976551607245e-06
mixed,93,0.4675,2.51000376833337e-06,2.7766643301556313e-06,2.2433432065111086e-06
mixed,94,0.47250000000000003,3.556275959608836e-06,3.885601848983739e-06,3.2269500702339337e-06
mixed,95,0.47750000000000004,2.952098693110217e-06,3.201169698932139e-06,2.703027687288295e-06
mixed,96,0.4825,3.823908344225138e-06,4.142697753959815e-06,3.5051189344904596e-06
mixed,97,0.4875,2.857456431366459e-06,3.1015416733940323e-06,2.6133711893388854e-06
mixed,98,0.4925,4.8786014997738355e-06,5.259979255189298e-06,4.497223744358373e-06
mixed,99,0.4975,4.46864526089817e-06,4.85672218662269e-06,4.080568335173651e-06
mixed,100,0.5025,8.180180754080258e-06,8.648970693310034e-06,7.711390814850484e-06
mixed,101,0.5075,5.0717284672489905e-06,5.588641024511132e-06,4.55481590998685e-06
mixed,102,0.5125,1.2441732293773995e-05,1.3779230286917399e-05,1.1104234300630593e-05
mixed,103,0.5175,5.871535562812082e-06,6.627886286324389e-06,5.1151848392997755e-06
mixed,104,0.5225,5.282719990825607e-06,5.809325403203859e-06,4.756114578447355e-06
mixed,105,0.5275,2.698257170832107e-06,2.990229543535074e-06,2.4062847981291393e-06
mixed,106,0.5325,4.724876670261896e-06,5.138860212102999e-06,4.310893128420793e-06
mixed,107,0.5375,2.834403898770283e-06,3.097763222079365e-06,2.571044575461201e-06
mixed,108,0.5425,3.860896296690716e-06,4.233854013807463e-06,3.487938579573969e-06
mixed,109,0.5475,2.5476808849756548e-06,2.7507279781241037e-06,2.344633791827206e-06
mixed,110,0.5525,2.4215173911461493e-06,2.640096283812454e-06,2.202938498479845e-06
mixed,111,0.5575,3.679530323455681e-06,4.043561560371293e-06,3.315499086540069e-06
mixed,112,0.5625,3.3678547755194247e-06,3.6969886022073777e-06,3.0387209488314717e-06
mixed,113,0.5675,3.7686736438859366e-06,4.161191468187435e-06,3.3761558195844387e-06
mixed,114,0.5725,4.451712310453939e-06,4.885794962182208e-06,4.01762965872567e-06
mixed,115,0.5775,4.098595517908094e-06,4.4442107199940145e-06,3.752980315822173e-06
mixed,116,0.5824999999999999,4.158909916298842e-06,4.540396406725961e-06,3.777423425871722e-06
mixed,117,0.5874999999999999,3.2961187295607012e-06,3.5743354271362326e-06,3.0179020319851703e-06
mixed,118,0.5924999999999999,5.3840558934826206e-06,5.870791406269906e-06,4.897320380695335e-06
mixed,119,0.5974999999999999,5.116340459198336e-06,5.55508829467665e-06,4.677592623720022e-06
mixed,120,0.6024999999999999,8.529004216579816e-06,9.119972976312041e-06,7.938035456847593e-06
mixed,121,0.6074999999999999,1.4043879468963573e-05,1.512690803930364e-05,1.2960850898623506e-05
mixed,122,0.6124999999999999,1.1974395511347327e-05,1.3265840233803569e-05,1.0682950788891084e-05
mixed,123,0.6174999999999999,7.3136527563395654e-06,7.997914045582938e-06,6.629391467096193e-06
mixed,124,0.6224999999999999,6.057860289007187e-06,6.7817274856595366e-06,5.333993092354838e-06
mixed,125,0.6275,4.688348244412889e-06,5.177961033014606e-06,4.198735455811173e-06
mixed,126,0.6325,5.483972117781568e-06,5.853245290225214e-06,5.114698945337922e-06
mixed,127,0.6375,4.087680752480487e-06,4.449423602564064e-06,3.725937902396911e-06
mixed,128,0.6425,4.711268253922257e-06,5.0617067610128745e-06,4.360829746831639e-06
mixed,129,0.6475,4.3426100351986765e-06,4.798693213951763e-06,3.886526856445589e-06
mixed,130,0.6525,3.896488890108567e-06,4.246628648371454e-06,3.5463491318456792e-06
mixed,131,0.6575,4.766639447938696e-06,5.192845885879351e-06,4.340433009998042e-06
mixed,132,0.6625,4.214634745165909e-06,4.608377668712613e-06,3.820891821619205e-06
mixed,133,0.6675,4.384882150209691e-06,4.807182276521371e-06,3.96258202389801e-06
mixed,134,0.6725,3.973954967582855e-06,4.294281236353458e-06,3.653628698812252e-06
mixed,135,0.6775,5.0753908358235985e-06,5.5268992200428265e-06,4.623882451604371e-06
mixed,136,0.6825,3.907212306974528e-06,4.253078540226424e-06,3.5613460737226316e-06
mixed,137,0.6875,4.988470663863513e-06,5.391225015921177e-06,4.58571631180585e-06
mixed,138,0.6925,4.3204241732518454e-06,4.709953244121859e-06,3.9308951023818324e-06
mixed,139,0.6975,6.141152877101858e-06,6.617228837917881e-06,5.6650769162858345e-06
mixed,140,0.7025,1.0950309749616945e-05,1.1693230670275893e-05,1.0207388828958e-05
mixed,141,0.7074999999999999,2.227510573516729e-05,2.4286996183930743e-05,2.026321528640384e-05
mixed,142,0.7124999999999999,9.345838446340373e-06,1.037720645942171e-05,8.314470433259036e-06
mixed,143,0.7174999999999999,7.501155134273635e-06,8.233441790520481e-06,6.768868478026789e-06
mixed,144,0.7224999999999999,5.643543635894558e-06,6.179141569898375e-06,5.10794570189074e-06
mixed,145,0.7274999999999999,4.550958807920538e-06,4.968502293780018e-06,4.133415322061058e-06
mixed,146,0.7324999999999999,3.5800750293041913e-06,3.9024022567564545e-06,3.2577478018519278e-06
mixed,147,0.7374999999999999,5.409483911657348e-06,5.907411508731059e-06,4.911556314583636e-06
mixed,148,0.7424999999999999,4.098504396952308e-06,4.487811432412656e-06,3.709197361491961e-06
mixed,149,0.7474999999999999,6.126265428308039e-06,6.564333209304905e-06,5.688197647311174e-06
mixed,150,0.7525,4.427629722683087e-06,4.799834653208602e-06,4.055424792157573e-06
mixed,151,0.7575,4.8733893579595156e-06,5.22073629945837e-06,4.5260424164606615e-06
mixed,152,0.7625,4.041060092639927e-06,4.4436141440139885e-06,3.638506041265866e-06
mixed,153,0.7675,7.333745020237036e-06,8.004119482076258e-06,6.663370558397815e-06
mixed,154,0.7725,5.948518974696335e-06,6.56222508179108e-06,5.33481286760159e-06
mixed,155,0.7775,6.218876285449842e-06,6.694423333777829e-06,5.7433292371218565e-06
mixed,156,0.7825,5.368525354431752e-06,5.8417735445579e-06,4.895277164305604e-06
mixed,157,0.7875,7.382083534649541e-06,7.879431750399757e-06,6.884735318899325e-06
mixed,158,0.7925,5.231397951889494e-06,5.649423251404241e-06,4.813372652374748e-06
mixed,159,0.7975,7.3271894318661016e-06,7.850933422728189e-06,6.803445441004014e-06
mixed,160,0.8025,2.3377747611295428e-05,2.5169757146850773e-05,2.1585738075740083e-05
mixed,161,0.8075,2.043633314139445e-05,2.2633870320295953e-05,1.823879596249295e-05
mixed,162,0.8125,1.0720787432229609e-05,1.1690973490719649e-05,9.750601373739568e-06
mixed,163,0.8175,8.29580018116586e-06,9.502072742145342e-06,7.0895276201863755e-06
mixed,164,0.8225,7.848714778949689e-06,8.648551076625031e-06,7.048878481274348e-06
mixed,165,0.8275,6.3806987723784695e-06,6.898967113010403e-06,5.862430431746537e-06
mixed,166,0.8325,6.581235351750595e-06,7.347743100481927e-06,5.814727603019262e-06
mixed,167,0.8374999999999999,5.44960636906611e-06,6.036089427725376e-06,4.863123310406845e-06
mixed,168,0.8424999999999999,6.412801123631943e-06,7.095033575721015e-06,5.730568671542871e-06
mixed,169,0.8474999999999999,6.035035276792632e-06,6.6751198728678055e-06,5.394950680717457e-06
mixed,170,0.8524999999999999,6.868461845081529e-06,7.433145636035178e-06,6.3037780541278816e-06
mixed,171,0.8574999999999999,5.52465168571611e-06,6.12947377906211e-06,4.919829592370111e-06
mixed,172,0.8624999999999999,8.290893500360034e-06,9.129933319002726e-06,7.451853681717342e-06
mixed,173,0.8674999999999999,7.216735594879957e-06,8.0046741897734e-06,6.428796999986515e-06
mixed,174,0.8724999999999999,9.258687737296933e-06,1.0192820394984343e-05,8.324555079609523e-06
mixed,175,0.8775,9.068861043310445e-06,9.908595252320939e-06,8.229126834299953e-06
mixed,176,0.8825,1.163067478636694e-05,1.2542105577374647e-05,1.0719243995359235e-05
mixed,177,0.8875,6.23035503503841e-06,6.839951368442789e-06,5.620758701634029e-06
mixed,178,0.8925,9.712603239681085e-06,1.0602038657009512e-05,8.82316782235266e-06
mixed,179,0.8975,1.024173226006351e-05,1.1228173600805448e-05,9.255290919321575e-06
mixed,180,0.9025,4.4646198904895544e-05,4.921878680302869e-05,4.0073611006762405e-05
mixed,181,0.9075,1.5438852635858947e-05,1.7701493433599988e-05,1.3176211838117906e-05
mixed,182,0.9125,1.8441963277382456e-05,2.0703537065397358e-05,1.6180389489367554e-05
mixed,183,0.9175,9.165121943916737e-06,1.0452213389328813e-05,7.87803049850466e-06
mixed,184,0.9225,1.3650515517146683e-05,1.5004132889003323e-05,1.2296898145290042e-05
mixed,185,0.9275,7.840174400625448e-06,8.830540043102495e-06,6.849808758148402e-06
mixed,186,0.9325,1.0325013772528508e-05,1.1422191719515575e-05,9.227835825541439e-06
mixed,187,0.9375,7.973130279611616e-06,8.973187876188818e-06,6.973072683034415e-06
mixed,188,0.9425,1.1796432301359935e-05,1.3066524161331472e-05,1.0526340441388397e-05
mixed,189,0.9475,7.649990064327303e-06,8.587044766320578e-06,6.7129353623340265e-06
mixed,190,0.9525,1.029392626796911e-05,1.1484395252088743e-05,9.103457283849476e-06
mixed,191,0.9575,8.570894353250183e-06,9.901758036097313e-06,7.240030670403053e-06
mixed,192,0.9624999999999999,1.2023240652283942e-05,1.3528705727642337e-05,1.0517775576925548e-05
mixed,193,0.9674999999999999,1.0351314563242814e-05,1.173109271450216e-05,8.971536411983467e-06
mixed,194,0.9724999999999999,1.3304625593325207e-05,1.482725703581997e-05,1.1781994150830442e-05
mixed,195,0.9774999999999999,9.777816931263328e-06,1.1133145076984278e-05,8.422488785542379e-06
mixed,196,0.9824999999999999,1.547381211611453e-05,1.719137930492917e-05,1.3756244927299886e-05
mixed,197,0.9874999999999999,1.1035590813530727e-05,1.2522947119727055e-05,9.5482345073344e-06
mixed,198,0.9924999999999999,1.6281222389268407e-05,1.807009769764904e-05,1.4492347080887776e-05
mixed,199,0.9975,2.1879096994253055e-05,2.442665818842429e-05,1.933153580008182e-05
