name,label,bin,x,mean_density
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),27,0.1375,1.6041984151472987e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),28,0.14250000000000002,1.2840111496968478e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),29,0.1475,2.360797390922796e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),30,0.1525,2.0386981873343757e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),31,0.1575,1.610644393882207e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),32,0.1625,1.4753347061611879e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),33,0.1675,1.3807625399359885e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),34,0.17250000000000001,1.2730059893328871e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),35,0.17750000000000002,1.43491373429632e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),36,0.1825,1.3545884257837315e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),37,0.1875,1.3989721894956477e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),38,0.1925,1.4696588128312474e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),39,0.1975,1.4931782516214298e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),40,0.2025,0.00019327854693074187
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),41,0.20750000000000002,1.6022592717490625e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),42,0.2125,1.590362496374707e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),43,0.2175,0.0009810845350719838
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),44,0.2225,6.661815262175099e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),45,0.2275,2.1490655074428234e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),46,0.2325,1.4616973463229702e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),47,0.23750000000000002,9.908761577597553e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),48,0.2425,8.364556216682623e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),49,0.2475,9.141406313314551e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),50,0.2525,8.305545309537723e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),51,0.2575,9.812819858520275e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),52,0.2625,1.0402382875846733e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),53,0.2675,0.0003003391496219722
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),54,0.2725,0.00022328985440773458
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),55,0.2775,1.2395159631393784e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),56,0.28250000000000003,1.1105591251440014e-05
