layer,head,local_current_share,global_current_share,s_current_share,b_log_per_token_ratio,r_per_token_ratio,local_per_token_ratio,global_per_token_ratio,current_token_fraction,num_observations,b_quantile_class,s_threshold_class
16,26,0.4938243112367828,0.5040048927795596,0.49891460200817117,-0.9954023066969999,0.39737497018081996,0.3851218209034059,0.4106554245439971,0.718465934130704,82,mixed,mixed
16,27,0.4680847498338397,0.4772305859298241,0.4726576678818319,-1.1110368818558523,0.3500977951098061,0.3440526516699209,0.35654932078791823,0.718465934130704,82,mixed,mixed
17,0,0.38164324731361576,0.3738159795359867,0.37772961342480127,-1.5219788285719054,0.24082998310553702,0.24887120760068657,0.23379285669908287,0.718465934130704,82,mixed,mixed
17,1,0.6555899748714958,0.658341171719679,0.6569655732955875,-0.28328000447642293,0.8675504903029635,0.8832172522457634,0.8571134969228651,0.718465934130704,82,current_oriented_top20,mixed
17,2,0.6426853108696822,0.6285851356096384,0.6356352232396603,-0.40322609135032816,0.707413981123711,0.7253632952527302,0.6910330202521348,0.718465934130704,82,current_oriented_top20,mixed
17,3,0.5171801582342241,0.5152013412699467,0.5161907497520853,-0.9195895808272172,0.4485013482218268,0.44723785832160856,0.45027074744788614,0.718465934130704,82,mixed,mixed
17,4,0.5669955166011322,0.5726611161740814,0.5698283163876068,-0.6956877138494905,0.5171150718345355,0.5103229029876429,0.5242490303225633,0.718465934130704,82,mixed,mixed
17,5,0.5950858836493841,0.5935670606246809,0.5943264721370325,-0.5795948718394219,0.6129185657327562,0.6185356680212951,0.6078977704775043,0.718465934130704,82,mixed,mixed
17,6,0.6611899524563696,0.6354607530846829,0.6483253527705263,-0.32804763391811553,0.8285404633953662,0.8797994252385163,0.7817996769416623,0.718465934130704,82,current_oriented_top20,mixed
17,7,0.449640713904689,0.42387855579940287,0.43675963485204594,-1.2630966042275407,0.30006006988326406,0.3183085313293992,0.2836271798828753,0.718465934130704,82,mixed,mixed
17,8,0.3919111678785667,0.41178595315574146,0.40184856051715406,-1.4252868199389102,0.2656291777227907,0.25562796069354543,0.27772332191830723,0.718465934130704,82,mixed,mixed
17,9,0.5738747652347495,0.5744380989089245,0.574156432071837,-0.6744202542686678,0.5274351439065932,0.5318031579982944,0.5242851318382635,0.718465934130704,82,mixed,mixed
17,10,0.36733947712473747,0.3646967474643777,0.3660181122945576,-1.5873779244270076,0.2276965966176962,0.2284938629444052,0.22708844775106846,0.718465934130704,82,mixed,mixed
17,11,0.5724306677172823,0.5878327943202926,0.5801317310187875,-0.641875744848845,0.5745872983200299,0.5628947957259852,0.5885109861449498,0.718465934130704,82,mixed,mixed
17,12,0.4519279675512779,0.4751961138553736,0.46356204070332574,-1.1528307959814854,0.33064205986122236,0.31510647131902414,0.3470129150806403,0.718465934130704,82,mixed,mixed
17,13,0.4512199390588737,0.4633306317576548,0.45727528540826423,-1.169820094056403,0.32954555699480015,0.31902875187920354,0.34108246735683295,0.718465934130704,82,mixed,mixed
17,14,0.4183970431729061,0.44067520648241043,0.42953612482765824,-1.2945391928998329,0.2911718431645074,0.2786727011567208,0.3052624233248757,0.718465934130704,82,mixed,mixed
17,15,0.4617118026788642,0.4807684210742392,0.4712401118765517,-1.1119686938583953,0.3417549236355091,0.32864745270188256,0.35608323281858023,0.718465934130704,82,mixed,mixed
17,16,0.45875456574849965,0.48305917912867014,0.47090687243858487,-1.110095176591283,0.3646928636113015,0.35361023265414115,0.3781577241493434,0.718465934130704,82,mixed,mixed
17,17,0.47016184849709997,0.48802570453504235,0.47909377651607116,-1.0741009295354438,0.3675089779957075,0.35796438012181253,0.37809514090782254,0.718465934130704,82,mixed,mixed
17,18,0.47575538441902254,0.46444809173301954,0.470101738076021,-1.1263819449433348,0.343214758067897,0.3485638817272535,0.3388195702942406,0.718465934130704,82,mixed,mixed
