region,bin,x,local_density,global_density
current,23,0.11750000000000001,6.0190664003455045e-06,5.122447216258618e-06
current,24,0.1225,8.101163672191034e-06,6.938106447675488e-06
current,25,0.1275,1.7019629154611832e-05,1.3807117830842057e-05
current,26,0.1325,8.71132230681074e-06,6.354210185287341e-06
current,27,0.1375,5.534195731124968e-06,4.693429498471994e-06
current,28,0.14250000000000002,3.984265204598605e-06,3.2076704130045582e-06
current,29,0.1475,2.9453221594795947e-06,2.5351946443286542e-06
current,30,0.1525,6.095911775868704e-06,5.512339546997129e-06
current,31,0.1575,2.0385512669483147e-06,1.6428788817520678e-06
current,32,0.1625,5.07474522058086e-06,4.791017242579835e-06
current,33,0.1675,4.69046472841895e-06,4.0579734248606135e-06
current,34,0.17250000000000001,3.610622180848488e-06,3.0648184965499167e-06
current,35,0.17750000000000002,3.821575748968e-06,3.1294888496135246e-06
current,36,0.1825,3.473820015352542e-06,2.8543109661224468e-06
current,37,0.1875,3.7102588217727103e-06,3.0950702467160512e-06
current,38,0.1925,2.491007322191763e-06,1.8692715782690914e-06
current,39,0.1975,2.839672351194506e-06,2.139404702048159e-06
current,40,0.2025,4.43998022217561e-06,3.6872712324712405e-06
current,41,0.20750000000000002,2.3475317093772567e-06,1.8035315216779127e-06
current,42,0.2125,4.159559735199411e-06,3.3707109329375084e-06
current,43,0.2175,2.5173521317365345e-06,2.0319614349938202e-06
current,44,0.2225,3.69771112160583e-06,3.0236243623690194e-06
current,45,0.2275,3.6478483463274734e-06,2.9332150119773583e-06
current,46,0.2325,2.4246901537275547e-06,1.9492261122558588e-06
current,47,0.23750000000000002,4.560649849028722e-06,3.8075173638181156e-06
current,48,0.2425,3.2068301823711893e-06,2.5798816147520095e-06
current,49,0.2475,6.0581272639503404e-06,5.20205401171807e-06
current,50,0.2525,1.614027872232309e-05,1.3310971764425101e-05
current,51,0.2575,6.863809916843152e-06,5.198276387916997e-06
current,52,0.2625,6.246280534728102e-06,5.569648973208559e-06
current,53,0.2675,4.579931557231601e-06,3.9510874728711205e-06
current,54,0.2725,2.630144784487185e-06,2.1880055164868336e-06
current,55,0.2775,5.610900525332871e-06,5.10631237494979e-06
current,56,0.28250000000000003,2.870512872224903e-06,2.483130417185957e-06
current,57,0.28750000000000003,4.750262478589961e-06,4.184884389899229e-06
current,58,0.2925,2.3440710599231807e-06,1.9455577286725645e-06
current,59,0.2975,2.7086101127628244e-06,2.313643553676155e-06
current,60,0.3025,3.7557435987878307e-06,3.3519150286034177e-06
current,61,0.3075,2.3891917692688652e-06,1.909652845542417e-06
current,62,0.3125,3.4804386580748663e-06,2.9802034492454786e-06
current,63,0.3175,3.2275052280466782e-06,2.7487199871506607e-06
current,64,0.3225,3.0065428290111747e-06,2.502180160374745e-06
current,65,0.3275,3.8552194546215956e-06,3.4080633425019744e-06
current,66,0.3325,4.340690156591243e-06,3.804409603021111e-06
current,67,0.3375,4.789995014472684e-06,4.168511169550538e-06
current,68,0.3425,3.3858880490637306e-06,2.8298212485851206e-06
current,69,0.34750000000000003,3.0809099508142213e-06,2.585725195500549e-06
current,70,0.35250000000000004,5.999356153958095e-06,5.265762840225558e-06
current,71,0.3575,2.6283490031494936e-06,2.1209887464849265e-06
current,72,0.3625,4.3847015285530695e-06,3.6997565018157044e-06
current,73,0.3675,4.234067518942604e-06,3.6273985115948496e-06
current,74,0.3725,7.107381033715312e-06,6.229093771006152e-06
current,75,0.3775,1.6097241381557095e-05,1.3306728952790197e-05
current,76,0.3825,7.590596088768544e-06,5.652334979132849e-06
current,77,0.3875,6.124671975242665e-06,5.280562002864678e-06
current,78,0.3925,3.3952414621644633e-06,2.7608558966977974e-06
current,79,0.3975,2.293266947695392e-06,1.8159683404183036e-06
current,80,0.4025,5.689202669493764e-06,5.03355314421873e-06
current,81,0.40750000000000003,2.3594541555005853e-06,1.9171066588912756e-06
current,82,0.41250000000000003,3.2599437595447908e-06,2.789448826336281e-06
current,83,0.41750000000000004,3.176695541756136e-06,2.715577099858903e-06
current,84,0.4225,2.7709608801419053e-06,2.428522871924793e-06
current,85,0.4275,2.871909905462296e-06,2.5256125937289653e-06
current,86,0.4325,2.7377763796973146e-06,2.3144868373231486e-06
current,87,0.4375,3.539592699196094e-06,3.0514029579016866e-06
current,88,0.4425,2.386628306321283e-06,1.9602089520363425e-06
current,89,0.4475,2.9845603019744115e-06,2.4569588694270564e-06
current,90,0.4525,3.896669073288667e-06,3.295851030606061e-06
current,91,0.4575,3.32650043362162e-06,2.803727397369297e-06
current,92,0.4625,4.943746138450228e-06,4.1140443150137506e-06
current,93,0.4675,3.1663822055756034e-06,2.64017531211563e-06
current,94,0.47250000000000003,3.335276844910943e-06,2.868479778531504e-06
current,95,0.47750000000000004,3.748049497939324e-06,3.168670535065219e-06
current,96,0.4825,3.2350418700147833e-06,2.7428320060366508e-06
current,97,0.4875,6.021376504417258e-06,5.092005737333703e-06
current,98,0.4925,4.015659264086703e-06,3.3697239329591624e-06
current,99,0.4975,7.517809321171273e-06,6.6580749309339954e-06
current,100,0.5025,2.4589641239400613e-05,2.110643174546567e-05
current,101,0.5075,9.06315529574868e-06,7.155099211786364e-06
current,102,0.5125,8.401178691349982e-06,7.416811686534763e-06
current,103,0.5175,7.2456226614205515e-06,6.0931709300598875e-06
current,104,0.5225,3.2975385382816076e-06,2.7339946286580082e-06
current,105,0.5275,6.842711135671992e-06,6.117136503784961e-06
current,106,0.5325,3.351697154739343e-06,2.8554636735848083e-06
current,107,0.5375,4.220032699305073e-06,3.7629546159861577e-06
current,108,0.5425,3.994751974472848e-06,3.436939086710407e-06
current,109,0.5475,2.862503905166194e-06,2.3808598722099554e-06
current,110,0.5525,4.58086049165758e-06,4.040874363899817e-06
current,111,0.5575,3.3879834050794113e-06,2.9082143354732847e-06
current,112,0.5625,4.608751292836383e-06,3.9006699094499005e-06
current,113,0.5675,3.2737330760814797e-06,2.6981659803830237e-06
current,114,0.5725,3.3433519674860914e-06,2.8030814523937843e-06
current,115,0.5775,5.349090361978968e-06,4.641997278574021e-06
current,116,0.5824999999999999,2.987453450806029e-06,2.485329961605574e-06
current,117,0.5874999999999999,5.076543560017408e-06,4.3685781309700264e-06
current,118,0.5924999999999999,3.208349952513122e-06,2.697509953241117e-06
current,119,0.5974999999999999,3.5566812081984905e-06,2.9876438904700675e-06
current,120,0.6024999999999999,5.865353671487244e-06,5.219924211550446e-06
current,121,0.6074999999999999,2.961276739866588e-06,2.4585890530523344e-06
current,122,0.6124999999999999,5.718045365199487e-06,4.887586579850356e-06
current,123,0.6174999999999999,4.410077506769753e-06,3.8139284865165997e-06
current,124,0.6224999999999999,7.77695280516712e-06,6.858487027901744e-06
current,125,0.6275,2.5343418106102696e-05,2.1680855073126927e-05
current,126,0.6325,1.0298894460041602e-05,8.22590276478812e-06
current,127,0.6375,8.927575399123884e-06,7.686907802384231e-06
current,128,0.6425,6.285545426184241e-06,5.267724502260182e-06
