name,label,bin,x,mean_density,local_density,global_density
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),141,0.7074999999999999,2.5226551380390966e-05,3.193901355708866e-05,1.8514089203693273e-05
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),142,0.7124999999999999,8.2581156967925e-06,1.0291478864538866e-05,6.224752529046132e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),143,0.7174999999999999,5.534337122168966e-06,6.7704225362571635e-06,4.298251708080768e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),144,0.7224999999999999,3.465978392926315e-06,4.333954832093566e-06,2.5980019537590645e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),145,0.7274999999999999,2.961156691786268e-06,3.6333737593200307e-06,2.2889396242525047e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),146,0.7324999999999999,2.6376637833891436e-06,3.235042039965005e-06,2.0402855268132825e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),147,0.7374999999999999,3.1177369237411767e-06,3.8337352797108385e-06,2.401738567771515e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),148,0.7424999999999999,2.9759501753038165e-06,3.6659288135914333e-06,2.2859715370161993e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),149,0.7474999999999999,3.414456752385117e-06,4.20641627637711e-06,2.6224972283931232e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),150,0.7525,3.942020433506904e-06,4.849104568295713e-06,3.034936298718094e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),151,0.7575,6.445114625616302e-06,7.74107408168285e-06,5.149155169549756e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),152,0.7625,4.437994188525149e-06,5.433838071309895e-06,3.4421503057404024e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),153,0.7675,5.830197112897752e-06,7.241132185039792e-06,4.4192620407557115e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),154,0.7725,4.996420979555946e-06,6.2204700595559966e-06,3.7723718995558945e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),155,0.7775,4.765456545945718e-06,5.942251521316523e-06,3.5886615705749136e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),156,0.7825,4.49490622551301e-06,5.578915274132409e-06,3.410897176893611e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),157,0.7875,4.7796473105725975e-06,5.951483850757151e-06,3.607810770388044e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),158,0.7925,4.9516353897161025e-06,6.178973844076349e-06,3.7242969353558564e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),159,0.7975,5.5238021039778174e-06,6.887305257155926e-06,4.160298950799708e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),160,0.8025,1.792646367805771e-05,2.2502888522727256e-05,1.3350038833388161e-05
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),161,0.8075,1.851832671003909e-05,2.347960690128405e-05,1.3557046518794128e-05
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),162,0.8125,5.757246209928521e-06,7.208117429919574e-06,4.306374989937467e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),163,0.8175,5.958633445451206e-06,7.526042963945656e-06,4.391223926956757e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),164,0.8225,2.9664184515760487e-06,3.6924202666861154e-06,2.240416636465982e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),165,0.8275,3.1838129237777527e-06,3.983186015180504e-06,2.3844398323750023e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),166,0.8325,3.062313997556235e-06,3.8265346964700645e-06,2.2980932986424056e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),167,0.8374999999999999,3.5369985442100315e-06,4.418285162241123e-06,2.65571192617894e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),168,0.8424999999999999,3.1796156016688267e-06,3.988532236170224e-06,2.37069896716743e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),169,0.8474999999999999,3.8903032597253125e-06,4.896572493505248e-06,2.8840340259453763e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),170,0.8524999999999999,4.693389192717795e-06,5.890757035688564e-06,3.496021349747025e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),171,0.8574999999999999,4.443111265572952e-06,5.5985153072210125e-06,3.2877072239248913e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),172,0.8624999999999999,5.181152224460156e-06,6.589936089897362e-06,3.7723683590229484e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),173,0.8674999999999999,6.503228470527184e-06,8.278866126992007e-06,4.727590814062361e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),174,0.8724999999999999,5.838129904337361e-06,7.4035193132918465e-06,4.272740495382875e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),175,0.8775,6.9646835884538764e-06,8.715573682950759e-06,5.213793493956993e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),176,0.8825,8.007562623138906e-06,9.86277866234429e-06,6.15234658393352e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),177,0.8875,6.419703741552699e-06,8.155305392522547e-06,4.6841020905828505e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),178,0.8925,7.027586629452084e-06,8.902840428553255e-06,5.152332830350913e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),179,0.8975,6.529482919047172e-06,8.309288399946776e-06,4.749677438147566e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),180,0.9025,3.5240708793285845e-05,4.460459006492913e-05,2.5876827521642554e-05
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),181,0.9075,9.370979723501349e-06,1.1583980657243436e-05,7.157978789759259e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),182,0.9125,7.426338462274934e-06,9.242035762976489e-06,5.610641161573378e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),183,0.9175,4.422375582180393e-06,5.50349812199004e-06,3.341253042370746e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),184,0.9225,4.198564259435703e-06,5.222511910168188e-06,3.174616608703218e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),185,0.9275,4.384311263753002e-06,5.433326155720611e-06,3.3352963717853915e-06
