layer,kv_head,local_current_share,global_current_share,s_current_share,b_log_per_token_ratio,r_per_token_ratio,local_per_token_ratio,global_per_token_ratio,current_token_fraction,num_observations,query_heads_observed,b_quantile_class,s_threshold_class
23,0,0.2458938466080959,0.23702296393642974,0.24145840527226284,-2.3136673020338088,0.13910256645974553,0.14598813413443512,0.13358520415649056,0.7184065879154723,82,7.0,current_oriented_top20,memory_mass_lt25
23,1,0.0868968565265081,0.10169390755036736,0.09429538203843774,-3.564210234497817,0.039247046463868125,0.03609158904864046,0.0430286759291927,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
23,2,0.09537597633252559,0.10359752153158645,0.09948674893205602,-3.4390177673680604,0.042670859866803815,0.04092175139047786,0.04478629011315411,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
23,3,0.2754497079002494,0.2960404402487737,0.28574507407451155,-2.115817454386466,0.29551555989621686,0.28498116468427287,0.30773499957935896,0.7184065879154723,82,7.0,current_oriented_top20,mixed
24,0,0.19812361539269294,0.19887650339780388,0.1985000593952484,-3.139334744685735,0.43047561966614045,0.4321488206775523,0.4296266715924505,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
24,1,0.04420839447349159,0.04422895573385864,0.044218675103675116,-4.485854467616834,0.01749733376510051,0.017331290468073815,0.01773363887285445,0.7184065879154723,82,7.0,memory_oriented_bottom20,memory_mass_lt25
24,2,0.31401647660784066,0.3286866340397006,0.32135155532377063,-1.888999907015219,0.2598250728128602,0.25129795951769984,0.26962451558852835,0.7184065879154723,82,7.0,current_oriented_top20,mixed
24,3,0.12141405995752061,0.1215601859139354,0.12148712293572801,-3.291715295102311,0.05606752471440565,0.05619516120190555,0.056226755431189886,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
25,0,0.27561831622026306,0.2946327817393889,0.285125548979826,-2.3252947735639418,0.38344245123590753,0.3540693496376946,0.41642287718123533,0.7184065879154723,82,7.0,current_oriented_top20,mixed
25,1,0.1951393657532696,0.20676758372440002,0.20095347473883482,-2.571639299756504,0.11246618771425984,0.10734347059400116,0.11837322302035022,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
25,2,0.24422377230902828,0.26248548545703126,0.25335462888302973,-2.488857337182897,0.23700151254760224,0.22533445855871123,0.2505860974437729,0.7184065879154723,82,7.0,mixed,mixed
25,3,0.10596429132687951,0.11369051956264056,0.10982740544476004,-3.4802311745326597,0.050930408658831514,0.04896925889135686,0.05313148658597273,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
26,0,0.21689907298513836,0.23283964158084164,0.22486935728298998,-2.3859644910065683,0.11294300405303065,0.10742283179409354,0.11934513667640319,0.7184065879154723,82,7.0,current_oriented_top20,memory_mass_lt25
26,1,0.2201319305244388,0.22767455518806548,0.22390324285625215,-2.4293093721041736,0.11842728858974592,0.1152338142064546,0.12194855408195744,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
26,2,0.18226119486995393,0.20090658977952844,0.19158389232474116,-2.5991672640295187,0.0898975061616625,0.0839240344056923,0.09667778761648181,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
26,3,0.2857888875777301,0.2854309672385018,0.2856099274081159,-2.1286768855344462,0.21152869877154773,0.21008952448896162,0.2144893225855669,0.7184065879154723,82,7.0,current_oriented_top20,mixed
27,0,0.17144891930972542,0.17807345807941397,0.1747611886945697,-2.7709884035851746,0.08594862809192844,0.08411554748588453,0.08809245539326106,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
27,1,0.12671579339424213,0.12538082774135625,0.1260483105677992,-3.9580049205112946,43781.83298696742,8847.839135404609,217070.45396538146,0.7184065879154723,82,7.0,memory_oriented_bottom20,memory_mass_lt25
27,2,0.16023449436016693,0.17261361288586807,0.16642405362301751,-2.7882503066839672,0.07741021126298314,0.07406539572911619,0.08128918738998227,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
27,3,0.19196637581125756,0.2027342063347844,0.197350291073021,-2.5596500497204855,0.09567547632014763,0.0926373030823485,0.09900570195569929,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
