layer,kv_head,readout_shape_score,readout_shape_score_median,peak_readout_shape_score,spiky_readout_score,internal_readout_share,memory_readout_share,current_readout_share,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_peakiness,internal_peak_to_median,internal_log_peak_to_median,boundary_ratio,boundary_suppression,num_observations
20,1,0.14222628851008012,0.11962838927356349,0.07759676911146443,0.5186468028093685,0.3256308624410738,0.8969279353794452,0.10307205670083701,0.6812774175245927,0.13198533960137862,0.3700639445018157,0.4840798126220625,0.46712440997362137,41974.062404189404,10.082604919821357,0.6388215607607026,0.36117843923929743,4
20,2,0.02810091195057177,0.015571286137618549,0.007231832809795105,0.016986356287269005,0.17911657735491235,0.5887853008392485,0.41121475800440915,0.3431690707065046,0.03597118623738722,0.11130965551213438,0.1721597447669819,0.2681681513786316,4013.8652318216905,7.953777957645845,0.6570697000159716,0.34293029998402835,4
20,3,0.03777411332738801,0.03482535852134678,0.010467949755395403,0.04198433932665936,0.20218811800578773,0.47452014618539007,0.5254798033533372,0.3409535461004049,0.07300939288003598,0.15065666509271872,0.19939073074716188,0.25970783829689026,5123.460641979361,8.12695570371835,0.5596954665903748,0.44030453340962517,4
21,0,0.07700761180823254,0.045436787556055784,0.032654280942237233,0.14290038835522056,0.25608895094930034,0.7777364422268095,0.22226356471267833,0.540568653604108,0.09424593459057422,0.202915160948141,0.2958781883379366,0.38153643906116486,59536.27477509919,10.436078619602254,0.6603248010715344,0.3396751989284657,4
21,1,0.060497252307395444,0.037781242523967376,0.021067667390313377,0.06704556772321102,0.256996512732006,0.7061479516654962,0.2938520240985615,0.46351404352901576,0.06296709196703597,0.16920733531786586,0.24674661622420463,0.3186442703008652,4598.985869274713,8.259293149360426,0.6475558229537542,0.35244417704624575,4
21,2,0.022096436723983846,0.004051575522015775,0.009590198840831708,0.04395963613343282,0.1002748679607333,0.6756557096674086,0.3243443069914424,0.456820584183629,0.08245396638589747,0.18996847244751122,0.26569040191616955,0.3085595667362213,7212.656693104407,8.126054268084344,0.8048511256236378,0.19514887437636222,4
21,3,0.07387978114133865,0.03894805392943532,0.033830937140700276,0.16315226226087357,0.25313516909180506,0.7321669530750514,0.2678330183009733,0.5717472733816975,0.08647823496655759,0.23023723132679347,0.3341905608834599,0.40171879529953003,50796.31559695127,10.437472547787134,0.6515638632640317,0.34843613673596835,4
22,0,0.20516564696026185,0.19729588209547774,0.13282462638322295,1.1541745551655433,0.3458653504764613,0.9505399072560141,0.04946013312241174,0.744666968765525,0.18588365484316416,0.46938368497560146,0.5961668312565952,0.5285995602607727,209885.86692419794,11.055335664177843,0.6364937397302071,0.36350626026979294,4
22,1,0.05009644234909215,0.015755863820593644,0.01782800565047166,0.050375444817284905,0.21199985646561714,0.781119306109413,0.21888070168546156,0.44258983701760346,0.047782289772817406,0.13696600598325115,0.22216509136831414,0.33325694501399994,21014.577693035764,9.082700472437663,0.711962438261687,0.28803756173831296,4
22,2,0.11735585104569683,0.1035263372266749,0.04011043297333673,0.11994798272903916,0.3918427354978762,0.680108059436532,0.3198919812436605,0.4149653499612277,0.047595757914284775,0.13361722826086353,0.21409476556202253,0.31666433811187744,8314.800985108644,8.91664205685425,0.44805801205942264,0.5519419879405774,4
22,3,0.08810507537582393,0.04188703992295293,0.04537866932167628,0.2621478052250686,0.24299047960934994,0.8543356580759417,0.14566433422284436,0.6505063646907081,0.12897620511015842,0.2863701531866295,0.3991574589728699,0.4582633748650551,477132.1759133783,12.322914492747625,0.7090114318903642,0.2909885681096358,4
23,0,0.07091421768600914,0.06613063968302123,0.023327328157509788,0.0725866963240326,0.3005940607125919,0.5767465032564499,0.42325356464161457,0.4199685150558781,0.05950132352761783,0.1374292891298072,0.2076558488953937,0.32187893986701965,14717.620859573266,9.130358191522582,0.49070745581735,0.50929254418265,4
23,1,0.04830241052721083,0.028064667484980935,0.021378663978926012,0.10909618250585638,0.18404351045961656,0.8708837643148282,0.12911631025899878,0.5400565686901733,0.09792334713113698,0.24284948103315457,0.33537181694840656,0.3960800841450691,166066.9674436195,10.052628207673692,0.7696039977534246,0.23039600224657542,4
23,2,0.06892877010304528,0.034873597568649696,0.0315353747879252,0.13191649615425316,0.22263739696812102,0.849031863781713,0.15096809956709117,0.6359570616538954,0.0953691849498274,0.27658950245350133,0.39286156197490235,0.43856700509786606,66870.89282924925,10.597691636325214,0.7194183131576756,0.28058168684232443,4
23,3,0.01419150763951707,0.012519377065836038,0.002272630682680597,0.004074386526923182,0.12554931528076674,0.4660816039205366,0.5339184097668837,0.23011735509044146,0.026589863924542663,0.07617097370788498,0.11532284305256976,0.1754101663827896,646.4751877307426,6.347118377312038,0.567112272300981,0.43288772769901895,4
24,0,0.008096055112328618,0.007731640024877159,0.000867264559462501,0.000999868010326115,0.1106413964492252,0.4391749142934416,0.5608250988602407,0.13679788076905236,0.012529614397800412,0.03858295470886873,0.06113803790766426,0.11581334471702576,191.96811383555507,5.14169072686807,0.5184743981066726,0.4815256018933274,4
24,1,0.28593384623307844,0.3497341300763143,0.13284950552806052,0.4656235339539901,0.5631474447825342,0.9473822354359202,0.052617780993791434,0.5983698443655563,0.06979085561481108,0.1938699330601567,0.3028398068493072,0.40881791710853577,44459.00932590648,9.744378139014751,0.4185959785528018,0.5814040214471983,4
24,2,0.030557246924888943,0.015576720426691287,0.009580074218012009,0.03275984167090515,0.18759953961966683,0.6503269533535918,0.3496730469224201,0.40821832377229417,0.07003159061226487,0.1653347767445848,0.2286091904671164,0.3103712499141693,9466.954343468478,8.830568766859079,0.6752048787083642,0.3247951212916358,4
24,3,0.04560858783316267,0.024226955047098264,0.014375791250019617,0.03782729466230213,0.2362522990296753,0.7756072123025234,0.22439279518246313,0.38847118017398763,0.048162447292313386,0.11644044580879592,0.17955961533304568,0.30610693991184235,10804.815731543953,8.535642833727636,0.6833097410495274,0.31669025895047265,4
25,0,0.021737964515962525,0.011168752037511246,0.0038517413826145317,0.008093798108821682,0.17910927652753392,0.5481683798773254,0.4518316052240748,0.2305174888546549,0.023575525525842373,0.0715770575095517,0.11002320005181285,0.1879301816225052,773.0951908522854,6.404095218921869,0.6043014667369214,0.3956985332630786,4
25,1,0.054078841120283855,0.030847168348625713,0.02089047041542113,0.07891721263422401,0.23287095932380014,0.7308332466649979,0.2691667839572618,0.4821046870597183,0.06690121166230184,0.17135151647668792,0.2476986422767219,0.3588252365589142,39644.69105914076,10.00052281203519,0.6823075930250353,0.3176924069749647,4
25,2,0.0827555536137427,0.018967841227137842,0.033497871624468566,0.21674720046533474,0.24383695147705398,0.771656622976548,0.2283434325814203,0.4513350127764908,0.13788295647403004,0.26096601793248,0.3240226240323893,0.31504765152931213,5155.201838912804,8.051720872031261,0.6922587552247759,0.3077412447752242,4
25,3,0.10075693175995257,0.02631216413766046,0.04859461974125933,0.23407643162255778,0.2671785139123031,0.8259579047423001,0.17404210096396558,0.6224388462523388,0.0887252947015411,0.26914501431762433,0.37852210509661,0.4295250177383423,37128.68151158852,10.208922407463872,0.674545242091025,0.32545475790897505,4
26,0,0.06064597000336635,0.05099897192111379,0.021676298717212317,0.07623597562846049,0.2433735658815264,0.6865193113073399,0.31348072486218753,0.4552861915322671,0.060092458818027016,0.1604045374856807,0.242675317176566,0.33516041934490204,17953.953436771302,9.261089428109887,0.6274454620285054,0.3725545379714946,4
26,1,0.07391896798650541,0.03642775711012464,0.026569590648530227,0.11890040126256339,0.26460738116653126,0.7116573941002348,0.2883426345694194,0.48939919035422835,0.10108892172482378,0.2266995910770144,0.30776606419929675,0.3455970883369446,11139.76277947619,9.094788174445789,0.6194287765246326,0.3805712234753674,4
26,2,0.09610615033090636,0.09567965220348991,0.038688213416190186,0.13033645242740802,0.3181721811222341,0.7726905620234257,0.2273093898978148,0.5295911530451081,0.07051915396995909,0.17608250305351242,0.27178205903473085,0.37200774252414703,24093.27780999971,9.625017962399243,0.5919619238017078,0.4080380761982922,4
26,3,0.03755891092029148,0.02454049945629993,0.012571812655084405,0.054276100592451915,0.17995263462927452,0.648059150142249,0.35194080593910176,0.4325255571739437,0.08584787110793489,0.1820526179420172,0.25983142731832715,0.3215073049068451,20540.894732910514,8.827679465151697,0.689259252049987,0.31074074795001305,4
27,0,0.055230838061406044,0.04107527174566271,0.021217979751163758,0.08107055353154823,0.23419834348644417,0.7106200816277823,0.2893799117154496,0.4854511736281733,0.08294362285797371,0.18995347749813876,0.2717353321495356,0.35415399074554443,25781.945666427193,9.698550078317549,0.6597704224946933,0.3402295775053067,4
27,1,0.0028659760307167166,0.0011059815322354703,0.0006962149526209653,0.0036038743916425404,0.06475546322329961,0.5964463766296971,0.4035535905825183,0.29730535619768733,0.12084434690632824,0.19492062591691767,0.23332210995824126,0.4784783199429512,11106.74132980031,6.127720709572016,0.6641963638071483,0.3358036361928517,4
27,2,0.08531795626251226,0.09098157755804019,0.03365699513701812,0.13023562757632337,0.3163352991647722,0.7395799737528539,0.26042006592157024,0.5096516099603987,0.08320015473702369,0.2017045239184034,0.28695570689682576,0.367117777466774,27124.55529950412,9.945515232510008,0.5863850297804798,0.41361497021952026,4
27,3,0.06306788416959463,0.052598711185257725,0.021825616887874467,0.06301910544741043,0.2767580283449256,0.7232656326714778,0.2767343309313454,0.455431310377928,0.05471381564112754,0.1587102337324619,0.2335950136328228,0.326508492231369,6237.645384163327,8.667610571085147,0.6201814444501134,0.3798185555498866,4
