layer,kv_head,readout_shape_score,readout_shape_score_median,peak_readout_shape_score,spiky_readout_score,internal_readout_share,memory_readout_share,current_readout_share,current_core_readout_share,clean_internal_readout_share,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_peakiness,internal_peak_to_median,internal_log_peak_to_median,previous_boundary_ratio,current_start_boundary_ratio,transition_boundary_ratio,boundary_ratio,boundary_suppression,num_observations
3,0,0.008970556573186446,0.005656168082662745,0.0030889442965903336,0.014930784823045048,0.03942384475744341,0.5257462626664855,0.4742537556040263,0.45742553064609776,0.12124234914145793,0.4517604270635283,0.09816700625586076,0.2443680375939563,0.313707828204917,0.2948642373085022,4963.846206226071,7.761405095722134,0.7356469388553805,0.03554710156550937,0.5031506137522465,0.5031506137522465,0.49684938624775354,4
3,1,0.004510703004470342,0.004971679673543335,0.0008660175678728084,0.0026385932258259567,0.037129005006182235,0.5658812204969322,0.43411873567260073,0.42019745046874163,0.11163111506932248,0.31717139118112064,0.04980819176433381,0.13695350531675288,0.19885059911629474,0.20032212138175964,973.791768575702,6.853058643393397,0.7650586202085892,0.03107532193040978,0.5426734920407202,0.5426734920407202,0.45732650795927976,4
3,2,0.00847877786685347,0.010222845416705002,0.0018043678645079588,0.004944663784241099,0.06844023983081338,0.5759363550748513,0.4240637420182299,0.4054276594243911,0.153130989361501,0.3496729413865413,0.04102389025878021,0.12450171643067151,0.19517421907366,0.23144489526748657,1453.3226211998199,6.8224155373474265,0.7249460415558588,0.042327150772676084,0.5261321875278356,0.5261321875278356,0.47386781247216436,4
3,3,0.009700650124638062,0.00922759363159893,0.0018018826255907388,0.004752178515001886,0.0512023029170265,0.3661197753896551,0.6338802340709556,0.5909444963703467,0.1019078788454623,0.381372822493632,0.060959878269729886,0.16154436941254974,0.2301439006355191,0.25368908047676086,84372.39830733348,8.309716549737706,0.657026071107049,0.06600159711184926,0.3578532104688598,0.3578532104688598,0.6421467895311401,4
4,0,0.00763916791433248,0.008222615475047398,0.0017298360415212877,0.0035837449200756873,0.06619980589468163,0.6480239301336135,0.3519761165488367,0.33444511444896374,0.16971726224640007,0.31372303637944665,0.030538921168433424,0.09613690988607024,0.15824318926172243,0.22906632721424103,1143.2836022841452,6.945536073633606,0.6898725091201289,0.04870486401772912,0.5993551491884452,0.5993551491884452,0.40064485081155476,4
4,1,0.0019952432962517053,0.0014680494244932534,0.00026184571944485414,0.0004989633006169738,0.05703234029706395,0.8786528506231917,0.1213472217124941,0.1193867040590277,0.28870548749658365,0.15751655615098975,0.017325332710385638,0.04893443989264294,0.0745686814553823,0.14025071263313293,350.95219253462034,5.857277910464804,0.6885875686203708,0.017665961286933207,0.8235809911039689,0.8235809911039689,0.17641900889603118,4
4,2,0.004760143230432393,0.004757292941519704,0.0007539293539265953,0.0014236249674906202,0.04208865351285759,0.5689683232756484,0.43103171383435435,0.41979201821962475,0.11394625522962891,0.24177302279193819,0.031109428284207208,0.08636264156165442,0.12402771479464728,0.16199643909931183,578.1676225279058,6.1792839552791525,0.7848326677573005,0.025232403384933395,0.5381193319846321,0.5381193319846321,0.46188066801536787,4
4,3,0.0181550242503921,0.01807750555820673,0.0032796260490306835,0.009494662389637983,0.1107835967057372,0.5564296185932096,0.4435703885559508,0.4259681905887351,0.1948188056829429,0.2750525869658782,0.05039815321731098,0.12172816912838846,0.1610278755691231,0.18854846060276031,1050.439353720487,6.828223169388782,0.6585954131720051,0.040175251726531865,0.46324821600159083,0.46324821600159083,0.5367517839984092,4
5,0,0.009282777763226112,0.010384922111928107,0.0018468779737658876,0.0036335409892204818,0.0744257615442676,0.5000996715013826,0.49990032028845943,0.4848765112311636,0.15227628302366472,0.2384997784087789,0.023715172421980898,0.07225838427287065,0.11075396908453684,0.1972811222076416,801.9407900558552,6.573322624689727,0.6928635551519011,0.028959798008742627,0.4406976992893088,0.4406976992893088,0.5593023007106912,4
5,1,0.00504155696041711,0.004901895312314403,0.001031580013092662,0.0020320268100552895,0.050292414777418866,0.6968592542160443,0.3031407250748681,0.28596776732171475,0.14878107551135572,0.2825939575397718,0.03002479637467794,0.08954376787448406,0.1387661510721559,0.20186585187911987,777.9007247671497,6.635723787162484,0.689873201427045,0.05427759013687704,0.6637398244517517,0.6637398244517517,0.3362601755482483,4
5,2,0.001489371580354391,0.001408857287946138,0.00022307517463339202,0.0004135562961374231,0.03666487869210591,0.8285120147296208,0.17148793632404907,0.16655817420466318,0.1695604755136708,0.21725496775316744,0.023176302471695134,0.06748458298626155,0.10662453653122864,0.1607992947101593,499.75963578183104,6.140210709673379,0.8342221980362611,0.028385070988811753,0.7967769179039663,0.7967769179039663,0.20322308209603374,4
5,3,0.003380859086467967,0.0004970076238481313,0.0006595065582340954,0.0016764819566322698,0.02512090183730551,0.720151189662139,0.27984878484841624,0.2646342558498873,0.11457722471328505,0.2570940701169715,0.029330525812007197,0.08533702051813029,0.13113336911301274,0.19134175777435303,795.3255677302891,6.62699219894073,0.813626237866848,0.04812895878061065,0.7102448231139681,0.7102448231139681,0.2897551768860319,4
6,0,0.0031661540952938653,0.0014247169376435536,0.0010734618442499082,0.006466387686617007,0.011179445167171408,0.326775128763698,0.6732248380698018,0.5862458746339893,0.039767628372626145,0.5886104333568036,0.25459489619393405,0.45738531903256513,0.5076160116680551,0.44950706884264946,665991.3521448185,10.068872712513812,0.7763481531466515,0.11515085331498488,0.4025746620194684,0.4025746620194684,0.5974253379805315,4
6,1,0.005659577987489805,0.006267506535362435,0.0012097874845673493,0.003298559229203293,0.04748181121952844,0.6423255600628491,0.3576744301965111,0.34000755889718676,0.13222160211072634,0.3031626302846752,0.042296783660878495,0.124187945126593,0.16754691321932416,0.2253570705652237,1354.7919888250397,7.132419534515351,0.7359358478852034,0.04593885129133195,0.6125106019882673,0.6125106019882673,0.3874893980117326,4
6,2,0.008354202752890026,0.008918670900986674,0.0020105970537180108,0.011148474396209978,0.03662999739094165,0.3235830695548143,0.6764169075013914,0.6370588654861176,0.07196246353658767,0.3958718495799847,0.1316904381254234,0.2860527748881506,0.3233727696193281,0.25971515476703644,2728.97611309579,7.607012145365188,0.6434730733645951,0.05789066193253562,0.3263111483982831,0.3263111483982831,0.6736888516017169,4
6,3,0.012697683291742933,0.013889712640426592,0.002318999713578387,0.00747564766982281,0.08508337114715013,0.5866296484262158,0.41337036320126125,0.38224995827871844,0.17927777794369526,0.2973272984137701,0.06676088171112066,0.14369765208804405,0.18352310054972953,0.18954870104789734,1368.6312681227964,6.943529151384417,0.6389804694617637,0.07716875212900615,0.5326666744216128,0.5326666744216128,0.4673333255783872,4
7,0,0.00039481390254157673,0.00020869187192390618,8.939058642029286e-05,0.000718483384552363,0.0061310103397612566,0.7513467723109069,0.24865323369725495,0.22033893191556317,0.05906092057888888,0.3238478877341796,0.08123776993938303,0.1931796417971158,0.2277661208888608,0.23880621790885925,954263.9649357158,9.358072775220272,0.8567611719054397,0.08152120100817098,0.773530045335972,0.773530045335972,0.22646995466402803,4
7,1,0.002953174744690702,0.002884630390528612,0.0008474339806940196,0.004775936145203999,0.02389882067780718,0.7087520793091057,0.29124788626398196,0.2770073282106218,0.09597369285352596,0.37549347686886686,0.09661628293054354,0.22356614881822184,0.2656891562394177,0.27655185759067535,4989.769024344213,8.11775695227081,0.8131239406888381,0.045417523287769476,0.6990938699090588,0.6990938699090588,0.3009061300909413,4
7,2,0.002562074493678954,0.0029860547101942508,0.00038500093429983404,0.0007686021023928396,0.0387938167910555,0.6960495537554083,0.3039504224127267,0.29525650483553345,0.11826983865250593,0.20817695115508553,0.02320026118524283,0.07372593761384469,0.11034505348631274,0.15178698301315308,422.8040498500725,5.896653372717537,0.7973877054321828,0.02831975659336028,0.6659496866211392,0.6659496866211392,0.3340503133788609,4
7,3,0.00762786476018848,0.006690585549668728,0.0016237227870382403,0.00333905357509238,0.07358409907156788,0.7169592813705119,0.2830407355701205,0.2699319854764969,0.19983962056961208,0.28965434209598545,0.028261236925897718,0.08161331311528096,0.1305628544424521,0.23039405047893524,1091.733676175731,6.942049182081148,0.6757470236402486,0.04564181553390587,0.6564839044119064,0.6564839044119064,0.34351609558809365,4
8,0,0.006557783565192078,0.006332712817829015,0.0013633343782062661,0.003377677295876876,0.0493956506638354,0.4930382225194378,0.5069617735604216,0.4896329143845573,0.09806130330818244,0.25550451086823933,0.03336821321165999,0.08935903675156744,0.13112586191511308,0.21195490658283234,1210.7962892553765,7.030606052658763,0.7135707490632472,0.032235727532472544,0.46097142735955593,0.46097142735955593,0.539028572640444,4
8,1,0.00744835759965824,0.0030544167645078116,0.0017708719779204328,0.004083581339724295,0.05713698812920153,0.6114068993807187,0.38859306126383114,0.3744357614445673,0.12380622148669083,0.28624415283787086,0.052907535546394685,0.11966098518693952,0.15907229518368665,0.2476629912853241,7309.176451542902,8.090977554357645,0.7306231004938119,0.03387888051713098,0.5684272055316049,0.5684272055316049,0.43157279446839514,4
