query,layer,head,manual_current_share,eager_current_share,manual_per_token_ratio,eager_per_token_ratio,abs_current_share_diff,num_observations
local,17,7,0.5744259178638458,0.033838729932904245,0.40642974972724916,0.009763623867183924,0.540587192773819,5
local,17,8,0.6381400227546692,0.03138488130643964,0.5809193551540375,0.008956236811354757,0.6067551493644714,5
local,17,9,0.7912047505378723,0.6443493038415908,3.373395538330078,1.3003672406077385,0.14685544967651368,5
local,17,10,0.63651442527771,0.1288422964513302,0.5202826023101806,0.04471372552216053,0.5076721370220184,5
local,17,11,0.7193528950214386,0.4912997178733349,1.3176395118236541,1.0060804143548012,0.24650763869285583,5
local,17,12,0.6928651809692383,0.3939403146505356,0.6821072220802307,0.2004932016134262,0.2989248692989349,5
local,17,13,0.6621238470077515,0.15129250138998032,0.570202523469925,0.05689397975802422,0.5108313381671905,5
local,17,14,0.6546930134296417,0.10624362006783486,0.6761177718639374,0.03572463095188141,0.5484493851661683,5
local,17,15,0.5900302231311798,0.10768754184246063,0.44691534638404845,0.03460959047079086,0.48234268426895144,5
local,17,16,0.662077009677887,0.3371954381465912,0.7969593286514283,0.17114489749073983,0.32488157153129577,5
local,17,17,0.7170004367828369,0.3512027710676193,0.8737956523895264,0.17913019955158233,0.36579766869544983,5
local,17,18,0.6893905401229858,0.14524179548025132,0.7760076642036438,0.05064404364675283,0.5441487550735473,5
local,17,19,0.5261441767215729,0.10506943687796592,0.33015314042568206,0.03389215730130672,0.42107473611831664,5
local,17,20,0.6612217664718628,0.12625710815191268,0.7398524522781372,0.04188170824199915,0.534964668750763,5
local,17,21,0.7390033602714539,0.719948148727417,1.5779335975646973,1.339655590057373,0.0796613097190857,5
local,17,22,0.7548053503036499,0.6948868632316589,1.1910507142543794,1.2075036078691483,0.10058132410049439,5
local,17,23,0.741876196861267,0.705623573064804,1.0538512945175171,1.3939057111740112,0.09631329178810119,5
local,17,24,0.5574338734149933,0.2469137966632843,0.37937912344932556,0.10080418735742569,0.31052008271217346,5
local,17,25,0.7494121789932251,0.7065797746181488,1.0257774353027345,1.2193573266267776,0.08812394738197327,5
local,17,26,0.6674900889396668,0.5305841624736786,0.6196074426174164,0.3990094304084778,0.1476735293865204,5
local,17,27,0.7443145155906677,0.6574718654155731,1.158841735124588,1.012302416563034,0.09594776034355164,5
local,18,0,0.6839427828788758,0.585314130783081,1.8339121401309968,1.595414536073804,0.1325932413339615,5
local,18,1,0.6839091539382934,0.520946916937828,1.3326639592647553,0.4538841977715492,0.1629622370004654,5
local,18,2,0.6851106852293014,0.4303641006350517,2.2375066950917244,0.41219240203499796,0.25474658608436584,5
local,18,3,0.6105055689811707,0.4408524040132761,1.5784515179693699,0.454814494214952,0.16965316385030746,5
local,18,4,0.7898159980773926,0.6384078294038773,3.442567318677902,1.8262975253164768,0.17666015028953552,5
