name,label,bin,x,mean_density,local_density,global_density
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),75,0.3775,7.004936577459375e-07,6.580090184473062e-07,7.429782970445688e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),76,0.3825,1.1597325035544211e-06,1.0365509126586403e-06,1.2829140944502017e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),77,0.3875,7.991584567434984e-07,7.100470286656803e-07,8.882698848213164e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),78,0.3925,1.3075660579683505e-06,1.1209401934918008e-06,1.4941919224449002e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),79,0.3975,8.356044714576325e-07,7.231298257335896e-07,9.480791171816756e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),80,0.4025,2.7619792198103303e-06,2.036801147044441e-06,3.48715729257622e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),81,0.40750000000000003,1.3730655459604738e-06,1.031610163896143e-06,1.7145209280248049e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),82,0.41250000000000003,2.6158761861389782e-06,2.2817652904905117e-06,2.949987081787445e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),83,0.41750000000000004,1.4509788895468643e-06,1.1772997774122423e-06,1.7246580016814863e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),84,0.4225,1.6242813753056647e-06,1.3735141562522455e-06,1.8750485943590839e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),85,0.4275,1.4130462610799962e-06,1.140937168234554e-06,1.6851553539254382e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),86,0.4325,1.562249979412757e-06,1.1779401347666862e-06,1.946559824058828e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),87,0.4375,1.010217224412762e-06,8.026692220093017e-07,1.2177652268162222e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),88,0.4425,1.016573961010181e-06,8.508890679032837e-07,1.182258854117078e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),89,0.4475,6.543210235219834e-07,5.703948155704503e-07,7.382472314735164e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),90,0.4525,8.027993091884258e-07,6.639830729682217e-07,9.416155454086297e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),91,0.4575,7.440656811955445e-07,5.961706384433845e-07,8.919607239477045e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),92,0.4625,8.465125570670092e-07,6.897015712833568e-07,1.0033235428506617e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),93,0.4675,5.695725937877276e-07,4.997692997221748e-07,6.393758878532805e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),94,0.47250000000000003,8.467856572126818e-07,6.851347913133006e-07,1.008436523112063e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),95,0.47750000000000004,6.627462393485724e-07,5.691817891926933e-07,7.563106895044516e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),96,0.4825,1.0703680207565673e-06,8.546222756779441e-07,1.2861137658351903e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),97,0.4875,5.552025165960523e-07,4.921594804078008e-07,6.182455527843038e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),98,0.4925,1.1258194173738697e-06,9.122485421033031e-07,1.3393902926444362e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),99,0.4975,9.519590621818809e-07,7.954670796347532e-07,1.1084510447290086e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),100,0.5025,2.029516440619058e-06,1.7253991282067155e-06,2.3336337530314007e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),101,0.5075,9.147309510483735e-07,7.649207865207635e-07,1.0645411155759836e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),102,0.5125,2.9047555796881038e-06,2.540552567812223e-06,3.268958591563985e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),103,0.5175,1.166028198440472e-06,9.95912825731336e-07,1.3361435711496078e-06
