name,label,bin,x,mean_density,local_density,global_density
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",107,0.5375,5.141128726547452e-07,5.104889412775395e-07,5.17736804031951e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",108,0.5425,5.704948386713633e-07,5.572356189174701e-07,5.837540584252565e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",109,0.5475,4.6003548196235246e-07,4.508529595373797e-07,4.692180043873252e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",110,0.5525,5.095562554759323e-07,4.93943823747551e-07,5.251686872043138e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",111,0.5575,5.986312783891532e-07,5.911354017078858e-07,6.061271550704208e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",112,0.5625,5.696806592173483e-07,5.675949767334844e-07,5.717663417012123e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",113,0.5675,6.379147927353708e-07,6.546935895000518e-07,6.211359959706897e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",114,0.5725,6.877342814602474e-07,6.590125565253402e-07,7.164560063951544e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",115,0.5775,6.972732791155067e-07,6.657796153116838e-07,7.287669429193297e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",116,0.5824999999999999,8.012973324866834e-07,7.584726923986247e-07,8.441219725747422e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",117,0.5874999999999999,7.628419658496049e-07,7.200599562955696e-07,8.056239754036401e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",118,0.5924999999999999,9.630840440065315e-07,8.886401628517757e-07,1.0375279251612873e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",119,0.5974999999999999,1.031327378037921e-06,9.689209515987126e-07,1.0937338044771292e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",120,0.6024999999999999,1.199607589390845e-06,1.1469460616808647e-06,1.2522691171008255e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",121,0.6074999999999999,2.873384013517872e-06,3.049678436387434e-06,2.69708959064831e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",122,0.6124999999999999,1.025118255678795e-06,9.983454966849031e-07,1.051891014672687e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",123,0.6174999999999999,1.244889996801898e-06,1.3281441186206524e-06,1.1616358749831437e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",124,0.6224999999999999,8.015811537071775e-07,8.015292516055135e-07,8.016330558088416e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",125,0.6275,1.0635088390894713e-06,1.0831583909163913e-06,1.0438592872625513e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",126,0.6325,1.0401188603736955e-06,1.0312708208662765e-06,1.0489668998811145e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",127,0.6375,1.2623658765928018e-06,1.2895509818073542e-06,1.2351807713782494e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",128,0.6425,1.200986170195912e-06,1.242548194113624e-06,1.1594241462782001e-06
